repository,name,value
https://github.com/cernopendata/opendata.cern.ch,Number of files,1875.0
https://github.com/cernopendata/opendata.cern.ch,Number of stars,111.0
https://github.com/cernopendata/opendata.cern.ch,Number of forks,47.0
https://github.com/cernopendata/opendata.cern.ch,Number of contributors,15.0
https://github.com/cernopendata/opendata.cern.ch,Number of commits,1117.0
https://github.com/cernopendata/opendata.cern.ch,Number of branches,3.0
https://github.com/Chicago/food-inspections-evaluation,Number of files,80.0
https://github.com/Chicago/food-inspections-evaluation,Number of stars,154.0
https://github.com/Chicago/food-inspections-evaluation,Number of forks,69.0
https://github.com/Chicago/food-inspections-evaluation,Number of contributors,7.0
https://github.com/Chicago/food-inspections-evaluation,Number of commits,231.0
https://github.com/Chicago/food-inspections-evaluation,Number of branches,6.0
https://github.com/APIs-guru/openapi-directory,Number of files,670.0
https://github.com/APIs-guru/openapi-directory,Number of stars,426.0
https://github.com/APIs-guru/openapi-directory,Number of forks,68.0
https://github.com/APIs-guru/openapi-directory,Number of contributors,12.0
https://github.com/APIs-guru/openapi-directory,Number of commits,1015.0
https://github.com/APIs-guru/openapi-directory,Number of branches,1.0
https://github.com/unitedstates/congress-legislators,Number of files,52.0
https://github.com/unitedstates/congress-legislators,Number of stars,557.0
https://github.com/unitedstates/congress-legislators,Number of forks,236.0
https://github.com/unitedstates/congress-legislators,Number of contributors,54.0
https://github.com/unitedstates/congress-legislators,Number of commits,1106.0
https://github.com/unitedstates/congress-legislators,Number of branches,15.0
https://github.com/openaddresses/openaddresses,Number of files,1872.0
https://github.com/openaddresses/openaddresses,Number of stars,867.0
https://github.com/openaddresses/openaddresses,Number of forks,588.0
https://github.com/openaddresses/openaddresses,Number of contributors,103.0
https://github.com/openaddresses/openaddresses,Number of commits,4778.0
https://github.com/openaddresses/openaddresses,Number of branches,33.0
https://github.com/VisualDataWeb/WebVOWL,Number of files,122.0
https://github.com/VisualDataWeb/WebVOWL,Number of stars,86.0
https://github.com/VisualDataWeb/WebVOWL,Number of forks,33.0
https://github.com/VisualDataWeb/WebVOWL,Number of contributors,5.0
https://github.com/VisualDataWeb/WebVOWL,Number of commits,856.0
https://github.com/VisualDataWeb/WebVOWL,Number of branches,1.0
https://github.com/bcaffo/751and2,Number of branches,2.0
https://github.com/bcaffo/751and2,Number of commits,33.0
https://github.com/bcaffo/751and2,Number of contributors,1.0
https://github.com/bcaffo/751and2,Number of forks,25.0
https://github.com/bcaffo/751and2,Number of stars,7.0
https://github.com/bcaffo/751and2,Number of files,177.0
https://github.com/HPI-SWA-Teaching/SWT16-Project-08,Number of branches,1.0
https://github.com/HPI-SWA-Teaching/SWT16-Project-08,Number of commits,100.0
https://github.com/HPI-SWA-Teaching/SWT16-Project-08,Number of contributors,6.0
https://github.com/HPI-SWA-Teaching/SWT16-Project-08,Number of forks,5.0
https://github.com/HPI-SWA-Teaching/SWT16-Project-08,Number of stars,0.0
https://github.com/HPI-SWA-Teaching/SWT16-Project-08,Number of files,497.0
https://github.com/briantemple/homeworkr,Number of branches,2.0
https://github.com/briantemple/homeworkr,Number of commits,26.0
https://github.com/briantemple/homeworkr,Number of contributors,1.0
https://github.com/briantemple/homeworkr,Number of forks,2.0
https://github.com/briantemple/homeworkr,Number of stars,6.0
https://github.com/briantemple/homeworkr,Number of files,137.0
https://github.com/spring-projects/spring-boot,Number of branches,9.0
https://github.com/spring-projects/spring-boot,Number of commits,10075.0
https://github.com/spring-projects/spring-boot,Number of contributors,317.0
https://github.com/spring-projects/spring-boot,Number of forks,8869.0
https://github.com/spring-projects/spring-boot,Number of stars,9294.0
https://github.com/spring-projects/spring-boot,Number of files,4199.0
https://github.com/facebook/react,Number of branches,31.0
https://github.com/facebook/react,Number of commits,7192.0
https://github.com/facebook/react,Number of contributors,465.0
https://github.com/facebook/react,Number of forks,10232.0
https://github.com/facebook/react,Number of stars,56763.0
https://github.com/facebook/react,Number of files,1029.0
https://github.com/nodegit/nodegit,Number of branches,11.0
https://github.com/nodegit/nodegit,Number of commits,2826.0
https://github.com/nodegit/nodegit,Number of contributors,99.0
https://github.com/nodegit/nodegit,Number of forks,359.0
https://github.com/nodegit/nodegit,Number of stars,2341.0
https://github.com/nodegit/nodegit,Number of files,3343.0
https://github.com/scipy/scipy,Number of branches,15.0
https://github.com/scipy/scipy,Number of commits,14563.0
https://github.com/scipy/scipy,Number of contributors,427.0
https://github.com/scipy/scipy,Number of forks,1610.0
https://github.com/scipy/scipy,Number of stars,2789.0
https://github.com/scipy/scipy,Number of files,2313.0
https://github.com/spez/RottenTomatoes,Number of branches,1.0
https://github.com/spez/RottenTomatoes,Number of commits,18.0
https://github.com/spez/RottenTomatoes,Number of contributors,1.0
https://github.com/spez/RottenTomatoes,Number of forks,0.0
https://github.com/spez/RottenTomatoes,Number of stars,0.0
https://github.com/spez/RottenTomatoes,Number of files,133.0
https://github.com/m2mtech/calculator-2015,Number of branches,11.0
https://github.com/m2mtech/calculator-2015,Number of commits,45.0
https://github.com/m2mtech/calculator-2015,Number of contributors,1.0
https://github.com/m2mtech/calculator-2015,Number of forks,25.0
https://github.com/m2mtech/calculator-2015,Number of stars,71.0
https://github.com/m2mtech/calculator-2015,Number of files,25.0
https://github.com/uwhpsc-2016/example-python-homework,Number of branches,1.0
https://github.com/uwhpsc-2016/example-python-homework,Number of commits,12.0
https://github.com/uwhpsc-2016/example-python-homework,Number of contributors,3.0
https://github.com/uwhpsc-2016/example-python-homework,Number of forks,7.0
https://github.com/uwhpsc-2016/example-python-homework,Number of stars,0.0
https://github.com/uwhpsc-2016/example-python-homework,Number of files,6.0
https://github.com/DataScienceSpecialization/courses,Number of branches,4.0
https://github.com/DataScienceSpecialization/courses,Number of commits,261.0
https://github.com/DataScienceSpecialization/courses,Number of contributors,13.0
https://github.com/DataScienceSpecialization/courses,Number of forks,23273.0
https://github.com/DataScienceSpecialization/courses,Number of stars,2360.0
https://github.com/DataScienceSpecialization/courses,Number of files,7915.0
https://github.com/githubteacher/intro-november-2015,Number of branches,42.0
https://github.com/githubteacher/intro-november-2015,Number of commits,47.0
https://github.com/githubteacher/intro-november-2015,Number of contributors,26.0
https://github.com/githubteacher/intro-november-2015,Number of forks,22.0
https://github.com/githubteacher/intro-november-2015,Number of stars,13.0
https://github.com/githubteacher/intro-november-2015,Number of files,28.0
https://github.com/alex/what-happens-when,Number of branches,1.0
https://github.com/alex/what-happens-when,Number of commits,264.0
https://github.com/alex/what-happens-when,Number of contributors,61.0
https://github.com/alex/what-happens-when,Number of forks,924.0
https://github.com/alex/what-happens-when,Number of stars,13036.0
https://github.com/alex/what-happens-when,Number of files,2.0
https://github.com/MostlyAdequate/mostly-adequate-guide,Number of branches,7.0
https://github.com/MostlyAdequate/mostly-adequate-guide,Number of commits,430.0
https://github.com/MostlyAdequate/mostly-adequate-guide,Number of contributors,98.0
https://github.com/MostlyAdequate/mostly-adequate-guide,Number of forks,749.0
https://github.com/MostlyAdequate/mostly-adequate-guide,Number of stars,10026.0
https://github.com/MostlyAdequate/mostly-adequate-guide,Number of files,72.0
https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,Number of branches,2.0
https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,Number of commits,130.0
https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,Number of contributors,13.0
https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,Number of forks,439.0
https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,Number of stars,3838.0
https://github.com/AllThingsSmitty/jquery-tips-everyone-should-know,Number of files,29.0
https://github.com/CMSgov/HealthCare.gov-Styleguide,Number of branches,5.0
https://github.com/CMSgov/HealthCare.gov-Styleguide,Number of commits,73.0
https://github.com/CMSgov/HealthCare.gov-Styleguide,Number of contributors,10.0
https://github.com/CMSgov/HealthCare.gov-Styleguide,Number of forks,21.0
https://github.com/CMSgov/HealthCare.gov-Styleguide,Number of stars,35.0
https://github.com/CMSgov/HealthCare.gov-Styleguide,Number of files,158.0
https://github.com/github/maturity-model,Number of branches,3.0
https://github.com/github/maturity-model,Number of commits,18.0
https://github.com/github/maturity-model,Number of contributors,2.0
https://github.com/github/maturity-model,Number of forks,8.0
https://github.com/github/maturity-model,Number of stars,24.0
https://github.com/github/maturity-model,Number of files,6.0
https://github.com/raspberrypi/documentation,Number of branches,1.0
https://github.com/raspberrypi/documentation,Number of commits,1460.0
https://github.com/raspberrypi/documentation,Number of contributors,128.0
https://github.com/raspberrypi/documentation,Number of forks,663.0
https://github.com/raspberrypi/documentation,Number of stars,1195.0
https://github.com/raspberrypi/documentation,Number of files,267.0
https://github.com/bundestag/gesetze,Number of branches,77.0
https://github.com/bundestag/gesetze,Number of commits,510.0
https://github.com/bundestag/gesetze,Number of contributors,4.0
https://github.com/bundestag/gesetze,Number of forks,135.0
https://github.com/bundestag/gesetze,Number of stars,1335.0
https://github.com/bundestag/gesetze,Number of files,8661.0
https://github.com/fsr-itse/docs,Number of branches,2.0
https://github.com/fsr-itse/docs,Number of commits,39.0
https://github.com/fsr-itse/docs,Number of contributors,5.0
https://github.com/fsr-itse/docs,Number of forks,7.0
https://github.com/fsr-itse/docs,Number of stars,14.0
https://github.com/fsr-itse/docs,Number of files,4.0
https://github.com/BloombergMedia/whatiscode,Number of branches,2.0
https://github.com/BloombergMedia/whatiscode,Number of commits,668.0
https://github.com/BloombergMedia/whatiscode,Number of contributors,29.0
https://github.com/BloombergMedia/whatiscode,Number of forks,218.0
https://github.com/BloombergMedia/whatiscode,Number of stars,2769.0
https://github.com/BloombergMedia/whatiscode,Number of files,423.0
https://github.com/JaceRobinson8/jacerobinson8.github.io,Number of branches,1.0
https://github.com/JaceRobinson8/jacerobinson8.github.io,Number of commits,23.0
https://github.com/JaceRobinson8/jacerobinson8.github.io,Number of contributors,1.0
https://github.com/JaceRobinson8/jacerobinson8.github.io,Number of forks,0.0
https://github.com/JaceRobinson8/jacerobinson8.github.io,Number of stars,0.0
https://github.com/JaceRobinson8/jacerobinson8.github.io,Number of files,66.0
https://github.com/rubymonstas-zurich/rubymonstas-zurich.github.io,Number of branches,2.0
https://github.com/rubymonstas-zurich/rubymonstas-zurich.github.io,Number of commits,138.0
https://github.com/rubymonstas-zurich/rubymonstas-zurich.github.io,Number of contributors,7.0
https://github.com/rubymonstas-zurich/rubymonstas-zurich.github.io,Number of forks,2.0
https://github.com/rubymonstas-zurich/rubymonstas-zurich.github.io,Number of stars,0.0
https://github.com/rubymonstas-zurich/rubymonstas-zurich.github.io,Number of files,169.0
https://github.com/ianli/elbowpatched-boilerplate,Number of branches,1.0
https://github.com/ianli/elbowpatched-boilerplate,Number of commits,10.0
https://github.com/ianli/elbowpatched-boilerplate,Number of contributors,2.0
https://github.com/ianli/elbowpatched-boilerplate,Number of forks,5.0
https://github.com/ianli/elbowpatched-boilerplate,Number of stars,11.0
https://github.com/ianli/elbowpatched-boilerplate,Number of files,0.0
